BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,SEGMENT,BALANCE_GROUP,BALANCE_FREQ_GROUP,PURCHASES_GROUP,ONEOFF_PURCHASES_GROUP,INSTALLMENTS_PURCHASES_GROUP,CASH_ADVANCE_GROUP,PURCHASES_FREQ_GROUP,ONEOFF_PURCHASES_FREQ_GROUP,PURCHASES_INSTALLMENTS_FREQ_GROUP,CASH_ADVANCE_FREQ_GROUP,CASH_ADVANCE_TRX_GROUP,PURCHASES_TRX_GROUP,CREDIT_LIMIT_GROUP,PAYMENTS_GROUP,MIN_PAYMENTS_GROUP,PRC_FULL_PAYMENT_GROUP
969.03,1.0,50.85,50.85,0.0,0.0,0.17,0.17,0.0,0.0,0,2,1200.0,256.06,309.03,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
80.17,0.55,1053.52,1053.52,0.0,0.0,0.42,0.42,0.0,0.0,0,12,3000.0,970.48,67.06,0.12,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0.41-0.6,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
607.91,1.0,205.84,205.84,0.0,1076.49,0.25,0.25,0.0,0.25,3,3,6000.0,258.63,202.93,0.0,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0.21-0.4,0-0.2,0.21-0.4,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
0.0,0.0,199.73,22.0,177.73,0.0,0.45,0.09,0.45,0.0,0,6,9000.0,5557.46,5557.46,0.0,11,1,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,8001-10000,4001-6000,4001-6000,0-0.2
1758.7,1.0,3955.35,3502.36,452.99,0.0,0.92,0.92,0.17,0.0,0,29,7500.0,3561.76,395.41,0.0,12,1,0-2000,0.81-1,2001-4000,2001-4000,0-2000,0-2000,0.81-1,0.81-1,0-0.2,0-0.2,0-5,16-30,6001-8000,2001-4000,0-2000,0-0.2
169.06,1.0,1556.66,209.33,1347.33,0.0,0.92,0.08,0.83,0.0,0,23,1000.0,1234.68,169.48,0.25,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,16-30,0-2000,0-2000,0-2000,0.21-0.4
268.58,0.18,0.0,0.0,0.0,5625.8,0.0,0.0,0.0,0.08,1,0,9000.0,34107.07,761.96,1.0,12,1,0-2000,0-0.2,0-2000,0-2000,0-2000,4001-6000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,8001-10000,>20000,0-2000,0.81-1
1431.67,1.0,1020.76,0.0,1020.76,0.0,1.0,0.0,1.0,0.0,0,27,5000.0,524.61,409.22,0.0,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,16-30,4001-6000,0-2000,0-2000,0-0.2
241.1,1.0,790.6,63.9,726.7,0.0,1.0,0.08,1.0,0.0,0,42,1500.0,478.95,168.17,0.17,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,31-45,0-2000,0-2000,0-2000,0-0.2
1484.71,1.0,2673.3,2272.02,401.28,4104.02,0.92,0.67,1.0,0.5,29,26,5000.0,6169.78,646.95,0.0,12,1,0-2000,0.81-1,2001-4000,2001-4000,0-2000,4001-6000,0.81-1,0.61-0.8,0.81-1,0.41-0.6,26-30,16-30,4001-6000,6001-8000,0-2000,0-0.2
54.8,0.64,462.32,0.0,462.32,0.0,0.58,0.0,0.5,0.0,0,8,5000.0,422.71,82.06,0.45,12,0,0-2000,0.61-0.8,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0.41-0.6
1687.57,1.0,162.04,73.04,89.0,0.0,0.25,0.08,0.17,0.0,0,4,1800.0,331.02,919.87,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
1182.05,1.0,130.0,70.0,60.0,0.0,0.42,0.17,0.17,0.0,0,5,1200.0,279.44,293.91,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
2304.09,1.0,0.0,0.0,0.0,3511.37,0.0,0.0,0.0,0.17,3,0,3000.0,3004.66,586.76,0.08,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,2001-4000,0-2000,0-0.2
8030.87,1.0,0.0,0.0,0.0,4904.29,0.0,0.0,0.0,0.83,50,0,8500.0,5467.38,2135.04,0.0,12,1,8001-10000,0.81-1,0-2000,0-2000,0-2000,4001-6000,0-0.2,0-0.2,0-0.2,0.81-1,>45,0-15,8001-10000,4001-6000,2001-4000,0-0.2
1.15,0.18,60.3,60.3,0.0,0.0,0.08,0.08,0.0,0.0,0,1,1200.0,697.57,697.57,0.0,12,0,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
188.7,0.45,900.45,900.45,0.0,0.0,0.08,0.08,0.0,0.0,0,1,1200.0,1002.78,74.5,0.0,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
2136.81,1.0,0.0,0.0,0.0,2120.65,0.0,0.0,0.0,0.33,5,0,6000.0,1164.79,527.24,0.0,12,1,2001-4000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
1747.86,1.0,3048.4,2500.8,547.6,119.34,0.75,0.67,0.33,0.08,1,30,3000.0,1390.39,403.5,0.0,12,0,0-2000,0.81-1,2001-4000,2001-4000,0-2000,0-2000,0.61-0.8,0.61-0.8,0.21-0.4,0-0.2,0-5,16-30,2001-4000,0-2000,0-2000,0-0.2
2637.33,1.0,0.0,0.0,0.0,1204.07,0.0,0.0,0.0,0.58,14,0,3000.0,525.0,994.39,0.0,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.41-0.6,11-15,0-15,2001-4000,0-2000,0-2000,0-0.2
499.44,1.0,0.0,0.0,0.0,496.94,0.0,0.0,0.0,0.08,1,0,1200.0,956.46,216.21,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
21.33,1.0,309.74,0.0,309.74,0.0,1.0,0.0,1.0,0.0,0,19,8500.0,444.81,142.82,0.45,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,16-30,8001-10000,0-2000,0-2000,0.41-0.6
1534.29,1.0,6508.72,3342.9,3165.82,0.0,1.0,0.25,1.0,0.0,0,44,6000.0,4954.0,379.02,0.0,12,1,0-2000,0.81-1,6001-8000,2001-4000,2001-4000,0-2000,0.81-1,0.21-0.4,0.81-1,0-0.2,0-5,31-45,4001-6000,4001-6000,0-2000,0-0.2
61.95,1.0,477.42,0.0,477.42,0.0,1.0,0.0,1.0,0.0,0,36,6000.0,584.05,165.02,0.58,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,31-45,4001-6000,0-2000,0-2000,0.41-0.6
1294.32,1.0,0.0,0.0,0.0,101.18,0.0,0.0,0.0,0.08,1,0,1500.0,495.53,393.23,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
657.83,1.0,612.25,0.0,612.25,1422.28,1.0,0.0,1.0,0.08,1,20,1500.0,2223.16,170.17,0.14,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,16-30,0-2000,2001-4000,0-2000,0-0.2
2708.97,1.0,0.0,0.0,0.0,1655.46,0.0,0.0,0.0,0.17,4,0,3000.0,647.37,587.55,0.0,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
689.76,0.82,0.0,0.0,0.0,2289.79,0.0,0.0,0.0,0.42,8,0,1800.0,2476.93,202.93,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.41-0.6,6-10,0-15,0-2000,2001-4000,0-2000,0-0.2
6329.59,0.71,0.0,0.0,0.0,5489.84,0.0,0.0,0.0,0.57,6,0,14600.0,18091.01,1513.38,0.25,7,2,6001-8000,0.61-0.8,0-2000,0-2000,0-2000,4001-6000,0-0.2,0-0.2,0-0.2,0.41-0.6,6-10,0-15,14001-16000,18001-20000,0-2000,0.21-0.4
4446.41,1.0,0.0,0.0,0.0,245.07,0.0,0.0,0.0,0.08,1,0,5000.0,1193.53,2042.22,0.0,12,1,4001-6000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,4001-6000,0-2000,2001-4000,0-0.2
1173.66,0.82,0.0,0.0,0.0,1422.49,0.0,0.0,0.0,0.08,1,0,1800.0,238.58,258.65,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
21.88,1.0,168.08,0.0,168.08,0.0,0.67,0.0,0.67,0.0,0,8,1500.0,197.73,156.05,0.55,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.61-0.8,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.41-0.6
1518.64,0.73,0.0,0.0,0.0,5187.03,0.0,0.0,0.0,0.25,12,0,5500.0,6744.95,1158.23,0.12,12,1,0-2000,0.61-0.8,0-2000,0-2000,0-2000,4001-6000,0-0.2,0-0.2,0-0.2,0.21-0.4,11-15,0-15,4001-6000,6001-8000,0-2000,0-0.2
1061.44,1.0,0.0,0.0,0.0,137.76,0.0,0.0,0.0,0.08,1,0,1200.0,446.27,238.96,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
1579.73,1.0,0.0,0.0,0.0,124.94,0.0,0.0,0.0,0.08,1,0,1800.0,464.31,482.67,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
6.15,0.18,169.01,0.0,169.01,0.0,0.25,0.0,0.25,0.0,0,3,10000.0,731.85,128.53,0.67,12,1,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0-0.2,0.21-0.4,0-0.2,0-5,0-15,8001-10000,0-2000,0-2000,0.61-0.8
2848.74,1.0,95.67,95.67,0.0,272.56,0.08,0.08,0.0,0.08,1,1,5500.0,679.14,892.6,0.0,12,1,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
32.22,1.0,0.0,0.0,0.0,758.12,0.0,0.0,0.0,0.08,3,0,7500.0,838.65,216.58,0.08,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,6001-8000,0-2000,0-2000,0-0.2
5823.91,1.0,0.0,0.0,0.0,3225.84,0.0,0.0,0.0,0.67,24,0,9500.0,1214.07,1515.02,0.0,12,1,4001-6000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.61-0.8,21-25,0-15,8001-10000,0-2000,0-2000,0-0.2
978.57,1.0,1401.54,0.0,1401.54,0.0,1.0,0.0,1.0,0.0,0,14,4500.0,1769.18,302.28,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
1588.45,1.0,825.96,825.96,0.0,913.95,0.33,0.33,0.0,0.17,4,4,4000.0,258.56,308.81,0.0,6,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0.21-0.4,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
1530.88,1.0,964.67,964.67,0.0,0.0,0.3,0.3,0.0,0.0,0,10,3000.0,288.37,605.92,0.0,10,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0.21-0.4,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
180.23,0.82,1653.91,997.1,656.81,0.0,0.75,0.67,0.58,0.0,0,35,11500.0,1785.78,159.47,0.56,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0.61-0.8,0.41-0.6,0-0.2,0-5,31-45,10001-12000,0-2000,0-2000,0.41-0.6
256.18,0.18,111.39,111.39,0.0,0.0,0.17,0.17,0.0,0.0,0,4,10000.0,16842.39,751.68,0.33,12,1,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,8001-10000,16001-18000,0-2000,0.21-0.4
1794.48,1.0,197.7,197.7,0.0,271.9,0.25,0.25,0.0,0.08,1,3,1950.0,587.26,630.12,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0.21-0.4,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
1103.99,1.0,0.0,0.0,0.0,2070.86,0.0,0.0,0.0,0.67,13,0,6500.0,333.05,283.56,0.0,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.61-0.8,11-15,0-15,6001-8000,0-2000,0-2000,0-0.2
1783.62,1.0,0.0,0.0,0.0,99.52,0.0,0.0,0.0,0.08,1,0,2000.0,453.77,509.41,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
3560.73,1.0,0.0,0.0,0.0,1466.12,0.0,0.0,0.0,0.08,3,0,4000.0,886.12,1055.47,0.0,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
4751.34,1.0,309.86,0.0,309.86,0.0,0.5,0.0,0.5,0.0,0,5,8600.0,5883.43,1488.47,0.0,12,1,4001-6000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,8001-10000,4001-6000,0-2000,0-0.2
33.66,1.0,585.6,0.0,585.6,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,578.79,191.91,0.92,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.81-1
124.74,1.0,1004.3,0.0,1004.3,0.0,0.92,0.0,0.83,0.0,0,11,4000.0,970.98,179.45,1.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0.81-1
2786.49,1.0,0.0,0.0,0.0,1547.27,0.0,0.0,0.0,0.25,5,0,8000.0,837.84,916.42,0.0,12,1,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,6001-8000,0-2000,0-2000,0-0.2
6538.06,1.0,1554.42,193.1,1361.32,1329.29,1.0,0.17,1.0,0.5,10,69,7500.0,1213.59,2575.14,0.0,12,1,6001-8000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0.41-0.6,6-10,61-75,6001-8000,0-2000,2001-4000,0-0.2
4360.03,1.0,0.0,0.0,0.0,655.67,0.0,0.0,0.0,0.83,11,0,4500.0,1345.39,1263.87,0.0,12,1,4001-6000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.81-1,11-15,0-15,4001-6000,0-2000,0-2000,0-0.2
1013.23,0.91,0.0,0.0,0.0,603.49,0.0,0.0,0.0,0.27,3,0,1200.0,535.73,206.59,0.0,11,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
7215.75,1.0,0.0,0.0,0.0,3682.38,0.0,0.0,0.0,0.75,14,0,12000.0,1946.23,1782.09,0.0,12,2,6001-8000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.61-0.8,11-15,0-15,10001-12000,0-2000,0-2000,0-0.2
2320.4,1.0,436.0,0.0,436.0,3298.08,0.5,0.0,0.42,0.25,4,6,4000.0,4664.82,858.09,0.08,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0.41-0.6,0-0.2,0.41-0.6,0.21-0.4,0-5,0-15,2001-4000,4001-6000,0-2000,0-0.2
8791.16,1.0,0.0,0.0,0.0,3706.76,0.0,0.0,0.0,0.33,4,0,12000.0,2244.63,2916.28,0.0,12,2,8001-10000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,10001-12000,2001-4000,2001-4000,0-0.2
22.72,0.55,853.75,123.5,730.25,0.0,0.58,0.17,0.33,0.0,0,8,6000.0,594.21,45.49,0.0,12,1,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.21-0.4,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
1083.79,1.0,110.0,110.0,0.0,342.03,0.08,0.08,0.0,0.33,7,1,1200.0,504.43,438.75,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,0-2000,0-2000,0-2000,0-0.2
3.74,0.27,154.5,154.5,0.0,0.0,0.08,0.08,0.0,0.0,0,1,3800.0,178.9,30.23,0.0,12,0,0-2000,0.21-0.4,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
5968.58,1.0,22381.97,19150.02,3231.95,0.0,1.0,1.0,0.58,0.0,0,87,14500.0,20343.29,1966.19,0.0,12,2,4001-6000,0.81-1,>10001,>10001,2001-4000,0-2000,0.81-1,0.81-1,0.41-0.6,0-0.2,0-5,76-90,14001-16000,>20000,0-2000,0-0.2
2249.37,1.0,902.43,902.43,0.0,0.0,0.5,0.5,0.0,0.0,0,10,2500.0,789.3,705.47,0.0,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0.41-0.6,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
326.65,1.0,1086.16,188.0,898.16,0.0,1.0,0.17,1.0,0.0,0,17,7000.0,2579.97,191.87,0.67,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,16-30,6001-8000,2001-4000,0-2000,0.61-0.8
3481.4,1.0,188.0,188.0,0.0,2747.98,0.17,0.17,0.0,0.42,10,2,8500.0,844.59,1063.7,0.0,12,1,2001-4000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.41-0.6,6-10,0-15,8001-10000,0-2000,0-2000,0-0.2
2237.24,1.0,120.0,120.0,0.0,0.0,0.12,0.12,0.0,0.0,0,1,2500.0,343.1,712.99,0.0,8,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
1611.72,1.0,955.59,873.85,81.74,0.0,0.92,0.92,0.08,0.0,0,19,5000.0,703.22,457.01,0.0,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0.81-1,0-0.2,0-0.2,0-5,16-30,4001-6000,0-2000,0-2000,0-0.2
3294.95,1.0,2923.07,2762.0,161.07,3801.85,1.0,0.92,0.58,0.17,2,35,13000.0,6320.79,1002.95,0.0,12,2,2001-4000,0.81-1,2001-4000,2001-4000,0-2000,2001-4000,0.81-1,0.81-1,0.41-0.6,0-0.2,0-5,31-45,12001-14000,6001-8000,0-2000,0-0.2
1436.78,1.0,258.86,25.52,233.34,143.23,0.67,0.08,0.67,0.08,1,13,1500.0,662.4,404.77,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.61-0.8,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
78.44,1.0,1367.73,0.0,1367.73,0.0,1.0,0.0,1.0,0.0,0,58,6000.0,1229.15,164.42,1.0,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,46-60,4001-6000,0-2000,0-2000,0.81-1
3586.66,1.0,342.0,177.0,165.0,5409.1,0.33,0.17,0.17,0.42,18,5,6000.0,5949.07,1315.5,0.0,12,1,2001-4000,0.81-1,0-2000,0-2000,0-2000,4001-6000,0.21-0.4,0-0.2,0-0.2,0.41-0.6,16-20,0-15,4001-6000,4001-6000,0-2000,0-0.2
1119.46,1.0,0.0,0.0,0.0,748.24,0.0,0.0,0.0,0.25,4,0,3000.0,1951.12,334.3,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
190.87,0.55,3011.36,0.0,3011.36,0.0,0.5,0.0,0.42,0.0,0,6,7500.0,2543.02,70.92,0.3,12,1,0-2000,0.41-0.6,2001-4000,0-2000,2001-4000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,6001-8000,2001-4000,0-2000,0.21-0.4
4881.4,0.91,849.78,849.78,0.0,0.0,0.45,0.45,0.0,0.0,0,7,11500.0,1097.47,1314.59,0.0,11,2,4001-6000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0.41-0.6,0-0.2,0-0.2,0-5,0-15,10001-12000,0-2000,0-2000,0-0.2
891.11,0.91,698.99,0.0,698.99,1208.99,0.55,0.0,0.45,0.36,13,6,1500.0,2152.77,371.91,0.12,11,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0.21-0.4,11-15,0-15,0-2000,2001-4000,0-2000,0-0.2
124.73,0.82,301.07,301.07,0.0,0.0,0.08,0.08,0.0,0.0,0,1,5000.0,732.95,133.94,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
1820.22,1.0,4877.66,2341.16,2536.5,0.0,1.0,1.0,1.0,0.0,0,154,4500.0,1297.99,408.29,0.17,12,1,0-2000,0.81-1,4001-6000,2001-4000,2001-4000,0-2000,0.81-1,0.81-1,0.81-1,0-0.2,0-5,>135,4001-6000,0-2000,0-2000,0-0.2
212.08,1.0,618.0,333.0,285.0,0.0,0.5,0.08,0.33,0.0,0,7,6000.0,378.38,169.34,0.0,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.21-0.4,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
2135.41,1.0,1600.09,1425.13,174.96,78.6,0.83,0.67,0.25,0.08,1,28,2500.0,699.82,977.0,0.0,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0.61-0.8,0.21-0.4,0-0.2,0-5,16-30,2001-4000,0-2000,0-2000,0-0.2
523.33,1.0,5819.46,4646.02,1173.44,0.0,1.0,1.0,1.0,0.0,0,114,6000.0,5279.91,194.43,0.92,12,1,0-2000,0.81-1,4001-6000,4001-6000,0-2000,0-2000,0.81-1,0.81-1,0.81-1,0-0.2,0-5,106-120,4001-6000,4001-6000,0-2000,0.81-1
2655.72,1.0,0.0,0.0,0.0,2179.45,0.0,0.0,0.0,0.42,7,0,3000.0,893.59,637.35,0.0,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.41-0.6,6-10,0-15,2001-4000,0-2000,0-2000,0-0.2
17.42,0.73,147.7,0.0,147.7,0.0,0.67,0.0,0.67,0.0,0,14,4000.0,177.09,127.8,0.18,12,0,0-2000,0.61-0.8,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.61-0.8,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
347.58,0.86,26.8,26.8,0.0,470.85,0.14,0.14,0.0,0.43,11,1,500.0,28.65,256.52,0.0,7,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.41-0.6,11-15,0-15,0-2000,0-2000,0-2000,0-0.2
2201.53,1.0,0.0,0.0,0.0,2719.78,0.0,0.0,0.0,0.17,4,0,3000.0,3436.91,711.89,0.08,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,2001-4000,0-2000,0-0.2
169.85,1.0,1693.03,39.0,1654.03,0.0,1.0,0.08,0.92,0.0,0,15,4000.0,1382.62,181.77,0.45,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0.41-0.6
1584.36,1.0,0.0,0.0,0.0,440.69,0.0,0.0,0.0,0.08,1,0,4000.0,805.26,452.08,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
